time,source_user,destination_user,source_computer,destination_computer,authentication_type,logon_type,authentication_orientation,success_failure,is_attack,is_failed_login,logins_per_hour,unique_destination_computers,destination_fanin,is_privileged_target,source_user_encoded,destination_computer_encoded,logon_type_encoded,authentication_type_encoded,authentication_orientation_encoded,siem_flagged_final,if_score,if_prediction,shap_value,technique_id,technique_name,tactic,confidence,action
1076264,U453@DOM1,U453@DOM1,C3937,C1644,Kerberos,Network,LogOn,Success,1,0,4,23,4,0,11821,1022,4,1,2,1,-0.0465074948616208,-1,-0.12412475229920103,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1076278,U453@DOM1,U453@DOM1,C1152,C1152,?,Network,LogOff,Success,1,0,5,23,4,0,11821,293,4,0,1,1,-0.0465074948616208,-1,-0.12412475229920103,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1077358,U453@DOM1,U453@DOM1,C1152,C1152,?,Network,LogOff,Success,1,0,6,23,4,0,11821,293,4,0,1,1,-0.0465074948616208,-1,-0.12412475229920103,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1078921,U453@DOM1,U453@DOM1,C1832,C1152,Kerberos,Network,LogOn,Success,1,0,6,23,4,0,11821,293,4,1,2,1,-0.0465074948616208,-1,-0.12412475229920103,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1078949,U453@DOM1,U453@DOM1,C2253,C36,Kerberos,Network,LogOn,Success,1,0,7,23,5,0,11821,2267,4,1,2,1,-0.0465074948616208,-1,-0.12412475229920103,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1079473,U453@DOM1,U453@DOM1,C1832,C92,Kerberos,Network,LogOn,Success,1,0,7,23,24,0,11821,3354,4,1,2,1,-0.0465074948616208,-1,-0.12412475229920103,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1080393,U453@DOM1,U453@DOM1,C2253,C464,Kerberos,Network,LogOn,Success,1,0,5,23,7,0,11821,2456,4,1,2,1,-0.0465074948616208,-1,-0.12412475229920103,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1080418,U453@DOM1,U453@DOM1,C1152,C1152,?,Network,LogOff,Success,1,0,6,23,4,0,11821,293,4,0,1,1,-0.0465074948616208,-1,-0.12412475229920103,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1081664,U453@DOM1,U453@DOM1,C1832,C1191,Kerberos,Network,LogOn,Success,1,0,6,23,4,0,11821,364,4,1,2,1,-0.0465074948616208,-1,-0.12412475229920103,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1085063,U453@DOM1,U453@DOM1,C2253,C36,Kerberos,Network,LogOn,Success,1,0,2,23,5,0,11821,2267,4,1,2,1,-0.0465074948616208,-1,-0.12412475229920103,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1085215,U453@DOM1,U453@DOM1,C612,C612,?,Network,LogOff,Success,1,0,3,23,2460,0,11821,2725,4,0,1,1,-0.0465074948616208,-1,-0.12412475229920103,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1086143,U453@DOM1,U453@DOM1,C2253,C464,Kerberos,Network,LogOn,Success,1,0,3,23,7,0,11821,2456,4,1,2,1,-0.0465074948616208,-1,-0.12412475229920103,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1086153,U453@DOM1,U453@DOM1,C2253,C464,Kerberos,Network,LogOn,Success,1,0,4,23,7,0,11821,2456,4,1,2,1,-0.0465074948616208,-1,-0.12412475229920103,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1087586,U453@DOM1,U453@DOM1,C612,C612,?,Network,LogOff,Success,1,0,5,23,2460,0,11821,2725,4,0,1,1,-0.0465074948616208,-1,-0.12412475229920103,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1088504,U453@DOM1,U453@DOM1,C1832,C1191,Kerberos,Network,LogOn,Success,1,0,6,23,4,0,11821,364,4,1,2,1,-0.0465074948616208,-1,-0.12412475229920103,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1089912,U453@DOM1,U453@DOM1,C1832,C423,Kerberos,Network,LogOn,Success,1,0,3,23,19,0,11821,2386,4,1,2,1,-0.0465074948616208,-1,-0.12412475229920103,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1090124,U453@DOM1,U453@DOM1,C1832,C1191,Kerberos,Network,LogOn,Success,1,0,4,23,4,0,11821,364,4,1,2,1,-0.0465074948616208,-1,-0.12412475229920103,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1090649,U453@DOM1,U453@DOM1,C2253,C464,Kerberos,Network,LogOn,Success,1,0,5,23,7,0,11821,2456,4,1,2,1,-0.0465074948616208,-1,-0.12412475229920103,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1090659,U453@DOM1,U453@DOM1,C2253,C464,Kerberos,Network,LogOn,Success,1,0,6,23,7,0,11821,2456,4,1,2,1,-0.0465074948616208,-1,-0.12412475229920103,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1090817,U453@DOM1,U453@DOM1,C529,C529,?,Network,LogOff,Success,1,0,7,23,2599,0,11821,2574,4,0,1,1,-0.0465074948616208,-1,-0.12412475229920103,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1090931,U453@DOM1,U453@DOM1,C423,C423,?,Network,LogOff,Success,1,0,8,23,19,0,11821,2386,4,0,1,1,-0.0465074948616208,-1,-0.12412475229920103,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1091725,U453@DOM1,U453@DOM1,C2253,C464,Kerberos,Network,LogOn,Success,1,0,8,23,7,0,11821,2456,4,1,2,1,-0.0465074948616208,-1,-0.12412475229920103,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1092285,U453@DOM1,U453@DOM1,C3937,C1644,Kerberos,Network,LogOn,Success,1,0,8,23,4,0,11821,1022,4,1,2,1,-0.0465074948616208,-1,-0.12412475229920103,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1092639,U453@DOM1,U453@DOM1,C2253,C464,Kerberos,Network,LogOn,Success,1,0,9,23,7,0,11821,2456,4,1,2,1,-0.0465074948616208,-1,-0.12412475229920103,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1093353,U453@DOM1,U453@DOM1,C2253,C464,Kerberos,Network,LogOn,Success,1,0,10,23,7,0,11821,2456,4,1,2,1,-0.0465074948616208,-1,-0.12412475229920103,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1093693,U453@DOM1,U453@DOM1,C1832,C423,Kerberos,Network,LogOn,Success,1,0,10,23,19,0,11821,2386,4,1,2,1,-0.0465074948616208,-1,-0.12412475229920103,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1094804,U453@DOM1,U453@DOM1,C3937,C1644,Kerberos,Network,LogOn,Success,1,0,6,23,4,0,11821,1022,4,1,2,1,-0.0465074948616208,-1,-0.12412475229920103,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1094893,U453@DOM1,U453@DOM1,C651,C467,Kerberos,Network,LogOn,Success,1,0,7,23,2351,0,11821,2462,4,1,2,1,-0.0465074948616208,-1,-0.12412475229920103,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1095865,U453@DOM1,U453@DOM1,C2253,C464,Kerberos,Network,LogOn,Success,1,0,7,23,7,0,11821,2456,4,1,2,1,-0.0465074948616208,-1,-0.12412475229920103,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1097324,U453@DOM1,U453@DOM1,C3937,C1644,Kerberos,Network,LogOn,Success,1,0,4,23,4,0,11821,1022,4,1,2,1,-0.0465074948616208,-1,-0.12412475229920103,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1098033,U453@DOM1,U453@DOM1,C2253,C36,Kerberos,Network,LogOn,Success,1,0,5,23,5,0,11821,2267,4,1,2,1,-0.0465074948616208,-1,-0.12412475229920103,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1100022,U453@DOM1,U453@DOM1,C1832,C1,Kerberos,Network,LogOn,Success,1,0,3,23,3,0,11821,0,4,1,2,1,-0.0465074948616208,-1,-0.12412475229920103,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1102725,U453@DOM1,U453@DOM1,C3937,C1644,Kerberos,Network,LogOn,Success,1,0,2,23,4,0,11821,1022,4,1,2,1,-0.0465074948616208,-1,-0.12412475229920103,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1103439,U453@DOM1,U453@DOM1,C2253,C464,Kerberos,Network,LogOn,Success,1,0,3,23,7,0,11821,2456,4,1,2,1,-0.0465074948616208,-1,-0.12412475229920103,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1105243,U453@DOM1,U453@DOM1,C1832,C1191,Kerberos,Network,LogOn,Success,1,0,3,23,4,0,11821,364,4,1,2,1,-0.0465074948616208,-1,-0.12412475229920103,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1106610,U453@DOM1,U453@DOM1,C651,C612,?,?,TGS,Success,1,0,3,23,2460,0,11821,2725,0,0,5,1,-0.0465074948616208,-1,-0.12412475229920103,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1107046,U453@DOM1,U453@DOM1,C1832,C1,Kerberos,Network,LogOn,Success,1,0,3,23,3,0,11821,0,4,1,2,1,-0.0465074948616208,-1,-0.12412475229920103,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1107579,U453@DOM1,U453@DOM1,C2253,C36,Kerberos,Network,LogOn,Success,1,0,4,23,5,0,11821,2267,4,1,2,1,-0.0465074948616208,-1,-0.12412475229920103,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1108989,U453@DOM1,U453@DOM1,C1832,C423,Kerberos,Network,LogOn,Success,1,0,4,23,19,0,11821,2386,4,1,2,1,-0.0465074948616208,-1,-0.12412475229920103,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1109350,U453@DOM1,U453@DOM1,C1832,C92,Kerberos,Network,LogOn,Success,1,0,5,23,24,0,11821,3354,4,1,2,1,-0.0465074948616208,-1,-0.12412475229920103,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1109530,U453@DOM1,U453@DOM1,C1832,C528,Kerberos,Network,LogOn,Success,1,0,6,23,2425,0,11821,2570,4,1,2,1,-0.0465074948616208,-1,-0.12412475229920103,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1137098,U453@DOM1,U453@DOM1,C651,C612,?,?,TGS,Success,1,0,1,23,2460,0,11821,2725,0,0,5,1,-0.0465074948616208,-1,-0.12412475229920103,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1142943,U453@DOM1,U453@DOM1,C586,C586,?,Network,LogOff,Success,1,0,1,23,3441,1,11821,2676,4,0,1,1,-0.0465074948616208,-1,-0.12412475229920103,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1152446,U453@DOM1,U453@DOM1,C651,C625,Kerberos,Network,LogOn,Success,1,0,1,23,2464,0,11821,2751,4,1,2,1,-0.0465074948616208,-1,-0.12412475229920103,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1152500,U453@DOM1,C457$@DOM1,C457,C457,?,?,AuthMap,Success,1,0,2,23,2203,0,11821,2441,0,0,0,1,-0.0465074948616208,-1,-0.12412475229920103,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1155736,U453@DOM1,U453@DOM1,C651,C423,Kerberos,Network,LogOn,Success,1,0,3,23,19,0,11821,2386,4,1,2,1,-0.0465074948616208,-1,-0.12412475229920103,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1158741,U453@DOM1,U453@DOM1,C612,C612,Kerberos,Network,LogOn,Success,1,0,2,23,2460,0,11821,2725,4,1,2,1,-0.0465074948616208,-1,-0.12412475229920103,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1158864,U453@DOM1,U453@DOM1,C651,C1015,Kerberos,Network,LogOn,Success,1,0,3,23,119,0,11821,23,4,1,2,1,-0.0465074948616208,-1,-0.12412475229920103,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1158920,U453@DOM1,U453@DOM1,C1015,C1015,?,Network,LogOff,Success,1,0,4,23,119,0,11821,23,4,0,1,1,-0.0465074948616208,-1,-0.12412475229920103,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1158986,U453@DOM1,U453@DOM1,C651,C1015,NTLM,Network,LogOn,Success,1,0,5,23,119,0,11821,23,4,6,2,1,-0.0465074948616208,-1,-0.12412475229920103,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1159267,U453@DOM1,U453@DOM1,C612,C612,Kerberos,Network,LogOn,Success,1,0,6,23,2460,0,11821,2725,4,1,2,1,-0.0465074948616208,-1,-0.12412475229920103,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1159309,U453@DOM1,U453@DOM1,C3758,C3758,?,Network,LogOff,Success,1,0,7,23,13,0,11821,2303,4,0,1,1,-0.0465074948616208,-1,-0.12412475229920103,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1161512,U453@DOM1,U453@DOM1,C1065,C1065,?,Network,LogOff,Success,1,0,7,23,2338,0,11821,128,4,0,1,1,-0.0465074948616208,-1,-0.12412475229920103,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1162726,U453@DOM1,U453@DOM1,C1065,C1065,?,Network,LogOff,Success,1,0,4,23,2338,0,11821,128,4,0,1,1,-0.0465074948616208,-1,-0.12412475229920103,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1165786,U453@DOM1,U453@DOM1,C651,C457,Kerberos,Network,LogOn,Success,1,0,2,23,2203,0,11821,2441,4,1,2,1,-0.0465074948616208,-1,-0.12412475229920103,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1169217,U453@DOM1,U453@DOM1,C1191,C1191,?,Network,LogOff,Success,1,0,2,23,4,0,11821,364,4,0,1,1,-0.0465074948616208,-1,-0.12412475229920103,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1172639,U453@DOM1,U453@DOM1,C651,C651,?,Unlock,LogOff,Success,1,0,2,23,2,0,11821,2802,9,0,1,1,-0.0465074948616208,-1,-0.12412475229920103,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1173250,U453@DOM1,U453@DOM1,C1015,C1015,?,Network,LogOff,Success,1,0,2,23,119,0,11821,23,4,0,1,1,-0.0465074948616208,-1,-0.12412475229920103,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1173986,U453@DOM1,U453@DOM1,C651,C1015,Kerberos,Network,LogOn,Success,1,0,3,23,119,0,11821,23,4,1,2,1,-0.0465074948616208,-1,-0.12412475229920103,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1175382,U453@DOM1,U453@DOM1,C1015,C1015,?,Network,LogOff,Success,1,0,4,23,119,0,11821,23,4,0,1,1,-0.0465074948616208,-1,-0.12412475229920103,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1176383,U453@DOM1,U453@DOM1,C1065,C1065,?,Network,LogOff,Success,1,0,4,23,2338,0,11821,128,4,0,1,1,-0.0465074948616208,-1,-0.12412475229920103,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1176384,U453@DOM1,U453@DOM1,C651,C1065,Kerberos,Network,LogOn,Success,1,0,5,23,2338,0,11821,128,4,1,2,1,-0.0465074948616208,-1,-0.12412475229920103,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1176506,U453@DOM1,U453@DOM1,C651,C1015,NTLM,Network,LogOn,Success,1,0,6,23,119,0,11821,23,4,6,2,1,-0.0465074948616208,-1,-0.12412475229920103,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1176540,U453@DOM1,U453@DOM1,C651,C1015,NTLM,Network,LogOn,Success,1,0,7,23,119,0,11821,23,4,6,2,1,-0.0465074948616208,-1,-0.12412475229920103,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1176646,U453@DOM1,U453@DOM1,C1015,C1015,?,Network,LogOff,Success,1,0,8,23,119,0,11821,23,4,0,1,1,-0.0465074948616208,-1,-0.12412475229920103,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1176690,U453@DOM1,U453@DOM1,C651,C1015,Kerberos,Network,LogOn,Success,1,0,9,23,119,0,11821,23,4,1,2,1,-0.0465074948616208,-1,-0.12412475229920103,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1177614,U453@DOM1,U453@DOM1,C1015,C1015,?,Network,LogOff,Success,1,0,8,23,119,0,11821,23,4,0,1,1,-0.0465074948616208,-1,-0.12412475229920103,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1177680,U453@DOM1,U453@DOM1,C2106,C2106,?,Network,LogOff,Success,1,0,9,23,1402,0,11821,1714,4,0,1,1,-0.0465074948616208,-1,-0.12412475229920103,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1177892,U453@DOM1,U453@DOM1,C651,C1015,Kerberos,Network,LogOn,Success,1,0,10,23,119,0,11821,23,4,1,2,1,-0.0465074948616208,-1,-0.12412475229920103,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
