source_user,day,total_logons,failed_logons,successful_logons,failure_rate,success_rate,unique_destinations,unique_source_computers,unique_logon_types,batch_or_rdp_logons,network_logons,unique_auth_types,kerberos_logons,ntlm_logons,active_hours,is_attack,if_score,if_prediction
U5183@DOM1,12,2,0,2,0.0,1.0,2,2,2,0,1,1,0,0,1.991111111111111,0,0.3111057987035311,1
U5184@DOM1,12,19,0,19,0.0,1.0,2,3,2,0,18,3,4,1,6.898611111111111,0,0.14156180884683334,1
U5189@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
U518@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0.3554538211039278,1
U5190@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,2,1,0,7.3197222222222225,0,0.3354602600553504,1
U5191@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0.35369508869953176,1
U5193@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
U5194@DOM1,12,6,0,6,0.0,1.0,4,2,2,0,5,2,4,0,6.978611111111111,0,0.29647593356575863,1
U5195@DOM1,12,2,0,2,0.0,1.0,2,1,1,0,0,1,0,0,0.0011111111111111,0,0.3195058719915698,1
U51@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0.3554538211039278,1
U5202@DOM1,12,2,0,2,0.0,1.0,1,1,2,0,1,2,1,0,0.0002777777777777,0,0.28689961044056433,1
U5204@DOM1,12,2,0,2,0.0,1.0,1,2,1,0,2,2,1,0,7.585,0,0.3154602811087187,1
U5205@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0.3554538211039278,1
U5208@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
U5209@DOM1,12,2,0,2,0.0,1.0,2,1,1,0,2,1,2,0,4.319444444444445,0,0.3174978482212142,1
U520@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
U5210@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,2,1,0,1.8197222222222225,0,0.34563248854488016,1
U5211@DOM1,12,3,0,3,0.0,1.0,3,3,2,0,2,1,0,0,0.0261111111111111,0,0.2697520531355986,1
U5212@DOM1,12,3,0,3,0.0,1.0,2,3,1,0,3,2,1,0,3.390555555555556,0,0.32966509646779385,1
U5213@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0.35369508869953176,1
U5214@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
U5215@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0.35369508869953176,1
U5216@DOM1,12,4,0,4,0.0,1.0,3,2,2,0,3,2,1,0,2.9125,0,0.3298154198823403,1
U5218@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0.3554538211039278,1
U521@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0.3554538211039278,1
U5221@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0.35369508869953176,1
U5225@DOM1,12,4,0,4,0.0,1.0,3,1,2,0,2,2,2,0,7.183611111111111,0,0.31043745218036817,1
U5228@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0.35369508869953176,1
U5231@DOM1,12,3,0,3,0.0,1.0,3,2,1,0,3,2,2,0,3.963055555555556,0,0.34159021090888914,1
U5235@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
U5238@DOM1,12,4,0,4,0.0,1.0,3,3,2,0,2,1,0,0,5.108611111111111,0,0.2908617621152877,1
U523@DOM1,12,3,0,3,0.0,1.0,3,1,2,0,1,2,1,0,3.5316666666666667,0,0.3127015975095492,1
U5240@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
U5243@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,2,1,0,0.0152777777777777,0,0.33903181412744193,1
U5244@DOM1,12,3,0,3,0.0,1.0,3,2,1,0,3,3,1,1,0.5677777777777778,0,0.22440011169342816,1
U5245@DOM1,12,2,0,2,0.0,1.0,1,2,1,0,2,2,1,0,1.497777777777778,0,0.3266490767328557,1
U5249@DOM1,12,2,0,2,0.0,1.0,2,2,2,0,1,1,0,0,6.444444444444445,0,0.30048352358772223,1
U5250@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0.3554538211039278,1
U5251@DOM1,12,2,0,2,0.0,1.0,2,1,2,0,1,2,1,0,0.0063888888888888,0,0.30626662815721034,1
U5254@DOM1,12,67,0,67,0.0,1.0,5,5,2,0,66,2,33,0,21.134444444444444,1,0.013287625693613303,1
U5254@DOM1,13,93,0,93,0.0,1.0,6,5,2,0,91,2,39,0,23.558055555555555,1,-0.01659889920649793,-1
U5254@DOM1,14,40,0,40,0.0,1.0,9,4,2,0,39,3,18,1,23.374166666666667,1,0.005462310215065491,1
U5255@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0.3554538211039278,1
U5256@DOM1,12,3,0,3,0.0,1.0,2,2,1,0,3,1,0,0,3.4675,0,0.3252687258118097,1
U5257@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,2,1,0,5.026388888888889,0,0.3464352235136583,1
U5261@DOM1,12,3,0,3,0.0,1.0,2,2,1,0,3,2,1,0,0.6438888888888888,0,0.3419323823660538,1
U5266@DOM1,12,2,0,2,0.0,1.0,2,1,2,0,1,2,1,0,0.0036111111111111,0,0.30626662815721034,1
U5268@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0.3554538211039278,1
U5269@DOM1,12,3,0,3,0.0,1.0,2,2,1,0,3,1,0,0,5.171388888888889,0,0.3253807335948398,1
U526@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,2,1,0,0.4458333333333333,0,0.3413878686576738,1
U5271@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,2,1,0,7.371388888888889,0,0.3350138614223078,1
U5272@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0.3554538211039278,1
U5273@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0.3554538211039278,1
U5276@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,2,1,0,3.261388888888889,0,0.345599140467801,1
U5278@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,1,0,0,1.9388888888888889,0,0.3328819481373202,1
U5279@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
U527@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,2,1,0,1.5711111111111111,0,0.34408532731029146,1
U5281@DOM1,12,3,0,3,0.0,1.0,3,2,2,0,1,1,0,0,0.4555555555555555,0,0.2882717803391027,1
U5284@DOM1,12,2,0,2,0.0,1.0,2,2,2,0,1,1,0,0,0.0002777777777777,0,0.30068663664366385,1
U5285@DOM1,12,7,0,7,0.0,1.0,3,2,2,0,6,2,2,0,7.644166666666667,0,0.30859137351436305,1
U5286@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,2,1,0,1.8022222222222224,0,0.34563248854488016,1
U5287@DOM1,12,4,0,4,0.0,1.0,4,2,2,0,3,2,2,0,7.093333333333334,0,0.3131883538201225,1
U5292@DOM1,12,2,0,2,0.0,1.0,2,2,2,0,1,1,0,0,0.1986111111111111,0,0.30111975410549846,1
U5294@DOM1,12,4,0,4,0.0,1.0,4,3,2,0,3,2,1,0,0.7836111111111111,0,0.2912876158477624,1
U5296@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0.3554538211039278,1
U529@DOM1,12,2,0,2,0.0,1.0,2,2,2,0,1,1,0,0,1.456388888888889,0,0.3094863897572259,1
U52@DOM1,12,30,0,30,0.0,1.0,4,4,1,0,30,2,7,0,8.654166666666667,0,0.1357421828671228,1
U5300@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0.35369508869953176,1
U5301@C12490,12,1,1,0,1.0,0.0,1,1,1,0,1,1,0,1,0.0,0,0.0777533188234174,1
U5302@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0.35369508869953176,1
U5304@DOM1,12,2,0,2,0.0,1.0,2,1,2,0,1,2,0,1,6.393611111111111,0,0.2355602795239054,1
U5305@DOM1,12,2,0,2,0.0,1.0,2,1,1,0,0,1,0,0,0.5052777777777778,0,0.31677418568314003,1
U5307@DOM1,12,3,0,3,0.0,1.0,2,2,2,0,2,2,1,0,2.0952777777777776,0,0.33148958582958205,1
U530@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
U5311@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
U5312@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0.35369508869953176,1
U5319@DOM1,12,2,0,2,0.0,1.0,1,1,1,0,2,1,0,0,4.3475,0,0.32254005395466584,1
U531@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0.35369508869953176,1
U5320@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
U5323@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,2,1,0,1.5091666666666668,0,0.34425490778910656,1
U5325@DOM1,12,2,0,2,0.0,1.0,2,2,2,0,1,1,0,0,5.007222222222223,0,0.3076491625509427,1
U5327@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,2,1,0,1.9502777777777776,0,0.3459129267736751,1
U5328@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
U5329@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0.35369508869953176,1
U532@DOM1,12,4,0,4,0.0,1.0,4,4,1,0,4,2,2,0,3.610555555555556,0,0.2767971907563313,1
U5334@DOM1,12,3,0,3,0.0,1.0,3,3,2,0,2,1,0,0,6.661388888888889,0,0.2878470021326754,1
U5335@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
U5336@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0.35369508869953176,1
U5337@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,1,0.0,0,0.24626535764714663,1
U5338@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
U533@DOM1,12,24,0,24,0.0,1.0,2,3,1,0,24,2,12,0,7.799166666666666,0,0.14479490265946648,1
U5340@DOM1,12,2,0,2,0.0,1.0,2,1,2,0,1,2,1,0,0.0025,0,0.30626662815721034,1
U5342@DOM1,12,3,0,3,0.0,1.0,1,1,1,0,3,1,3,0,3.3247222222222224,0,0.264908298162486,1
U5344@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
U5345@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,2,1,0,0.0241666666666666,0,0.33903181412744193,1
U5347@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
U5348@DOM1,12,4,0,4,0.0,1.0,2,3,1,0,4,2,2,0,6.912222222222222,0,0.3301896362521411,1
U5349@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0.35369508869953176,1
U534@DOM1,12,3,0,3,0.0,1.0,3,2,2,0,1,1,0,0,6.371666666666667,0,0.29326210950201503,1
U5352@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
U5353@DOM1,12,2,0,2,0.0,1.0,1,1,1,0,2,1,0,0,0.1969444444444444,0,0.33031553854107737,1
U5356@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0.3554538211039278,1
U5357@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0.35369508869953176,1
U5358@DOM1,12,1,0,1,0.0,1.0,1,1,1,1,0,1,0,0,0.0,0,0.32561607060232384,1
U535@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
U5361@DOM1,12,8,0,8,0.0,1.0,5,4,1,0,0,1,0,0,4.833611111111111,0,0.20201726104110906,1
U5362@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0.35369508869953176,1
U5367@DOM1,12,3,0,3,0.0,1.0,3,3,1,0,3,1,0,0,4.6994444444444445,0,0.30163935151577426,1
U5368@DOM1,12,2,0,2,0.0,1.0,1,1,1,0,2,1,2,0,3.997777777777778,0,0.3054157343633695,1
U5369@DOM1,12,4,0,4,0.0,1.0,2,2,2,0,3,2,2,0,3.4675,0,0.3324060842582223,1
U536@DOM1,12,3,0,3,0.0,1.0,3,1,3,0,1,2,1,0,6.746111111111111,0,0.2205691983268846,1
U5370@DOM1,12,4,0,4,0.0,1.0,4,3,2,0,3,2,1,0,3.785833333333333,0,0.3074962838243778,1
U5372@DOM1,12,3,0,3,0.0,1.0,2,1,2,0,2,2,2,0,6.835555555555556,0,0.3076535001575941,1
U5374@DOM1,12,3,0,3,0.0,1.0,3,2,2,0,2,2,1,0,1.7591666666666668,0,0.32607793800196283,1
U5375@DOM1,12,2,0,2,0.0,1.0,2,1,1,0,2,1,2,0,0.3505555555555555,0,0.31470987645437226,1
U5376@DOM1,12,4,0,4,0.0,1.0,4,3,2,0,3,2,1,0,6.683888888888889,0,0.3102212437151661,1
U5377@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0.3554538211039278,1
U537@DOM1,12,5,0,5,0.0,1.0,4,4,1,0,0,1,0,0,4.826944444444444,0,0.23080131374353435,1
U5380@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
U5381@DOM1,12,2,0,2,0.0,1.0,1,1,1,0,2,1,0,0,5.109166666666667,0,0.31897520114644096,1
U5382@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0.3554538211039278,1
U5384@DOM1,12,2,0,2,0.0,1.0,2,2,2,0,1,1,0,0,1.896388888888889,0,0.3105959432078865,1
U5385@DOM1,12,3,0,3,0.0,1.0,2,1,2,0,1,2,0,1,1.3427777777777778,0,0.2373851404792527,1
U5386@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
U5388@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
U5389@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
U5390@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,2,1,0,0.0086111111111111,0,0.33903181412744193,1
U5393@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
U5394@DOM1,12,2,0,2,0.0,1.0,2,2,2,0,1,1,0,0,4.165277777777778,0,0.30969234396299145,1
U5395@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0.3554538211039278,1
U5396@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,2,1,0,3.7111111111111112,0,0.3469621409882485,1
U53@DOM1,12,19,1,18,0.0526315789473684,0.9473684210526316,2,2,3,0,1,2,0,0,7.164444444444444,0,0.11805873469358086,1
U5400@DOM1,12,3,0,3,0.0,1.0,2,2,1,0,3,1,0,0,1.6266666666666667,0,0.3228649153207914,1
U5401@DOM1,12,2,0,2,0.0,1.0,2,2,2,0,1,1,0,0,0.0133333333333333,0,0.30068663664366385,1
U5404@DOM1,12,5,0,5,0.0,1.0,4,3,2,0,4,2,2,0,7.071111111111111,0,0.31160985604076025,1
U5405@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0.3554538211039278,1
U5406@DOM1,12,3,0,3,0.0,1.0,3,3,1,0,3,2,2,0,5.372222222222222,0,0.33323982115516804,1
U5407@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,1,0,0,1.7538888888888888,0,0.3333622745213819,1
U5409@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0.3554538211039278,1
U540@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0.35369508869953176,1
U5410@DOM1,12,3,0,3,0.0,1.0,3,1,2,0,2,2,2,0,7.965277777777778,0,0.2997340235017658,1
U5411@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,1,0,0,4.730277777777777,0,0.33030076766709776,1
U5412@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0.35369508869953176,1
U5413@DOM1,12,2,0,2,0.0,1.0,1,2,2,0,1,1,0,0,5.4302777777777775,0,0.28018158802391974,1
U5416@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0.35369508869953176,1
U5418@DOM1,12,47,7,40,0.1489361702127659,0.851063829787234,3,4,1,0,47,3,7,16,7.728611111111111,0,-0.03700550963214788,-1
U5419@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0.35369508869953176,1
U541@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,2,1,0,1.6241666666666668,0,0.34452889288939614,1
U5423@DOM1,12,3,0,3,0.0,1.0,3,3,1,0,3,2,2,0,1.5933333333333333,0,0.31583609791327033,1
U5424@DOM1,12,2,0,2,0.0,1.0,2,1,2,0,1,2,1,0,0.0,0,0.30626662815721034,1
U5425@DOM1,12,10,0,10,0.0,1.0,6,4,3,0,8,2,5,0,7.363333333333333,0,0.1586695109354559,1
U5427@DOM1,12,5,5,0,1.0,0.0,1,1,1,0,0,1,0,0,0.5472222222222223,0,0.06499570687439826,1
U5428@DOM1,12,3,0,3,0.0,1.0,2,3,1,0,3,2,1,0,7.5055555555555555,0,0.3224937545175604,1
U5431@DOM1,12,2,0,2,0.0,1.0,2,2,2,0,1,1,0,0,0.3569444444444444,0,0.3031790619115293,1
U5432@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
U5433@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0.35369508869953176,1
U5434@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0.35369508869953176,1
U5435@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0.35369508869953176,1
U5437@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0.35369508869953176,1
U543@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,1,0,0,0.0013888888888888,0,0.32964316966707363,1
U5442@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0.3554538211039278,1
U5443@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
U5448@DOM1,12,4,0,4,0.0,1.0,3,3,2,0,3,2,2,0,5.836944444444445,0,0.3280273705810889,1
U5450@DOM1,12,2,0,2,0.0,1.0,2,1,1,0,0,1,0,0,1.4891666666666667,0,0.3163116292421573,1
U5452@DOM1,12,2,0,2,0.0,1.0,2,2,2,0,1,1,0,0,0.7630555555555556,0,0.3071231786154302,1
U5453@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
U5456@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
U5458@DOM1,12,4,0,4,0.0,1.0,3,3,2,0,3,1,0,0,7.763333333333334,0,0.2748070518539178,1
U5459@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
U545@DOM1,12,4,0,4,0.0,1.0,3,3,1,0,4,2,2,0,6.328333333333333,0,0.33480604278958664,1
U5460@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,2,1,0,2.0052777777777777,0,0.34560275731925105,1
U5461@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
U5463@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
U5465@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
U5466@DOM1,12,4,0,4,0.0,1.0,3,3,1,0,4,2,2,0,7.798055555555556,0,0.3226711898570706,1
U5468@DOM1,12,3,0,3,0.0,1.0,2,3,1,0,3,2,1,0,2.0077777777777777,0,0.3247355097161797,1
U546@DOM1,12,2,0,2,0.0,1.0,2,1,1,0,2,1,2,0,6.648611111111111,0,0.3033537389068809,1
U5471@DOM1,12,2,0,2,0.0,1.0,2,2,2,0,1,1,0,0,3.121111111111111,0,0.3117336049007948,1
U5475@DOM1,12,2,0,2,0.0,1.0,2,2,2,0,1,1,0,0,0.0080555555555555,0,0.30068663664366385,1
U5476@DOM1,12,3,0,3,0.0,1.0,3,3,1,0,3,1,0,0,6.964166666666666,0,0.29195967448309834,1
U5478@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0.35369508869953176,1
U5480@C12761,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0.3554538211039278,1
U5481@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0.3554538211039278,1
U5484@DOM1,12,2,0,2,0.0,1.0,2,1,1,0,2,1,2,0,4.795555555555556,0,0.3174155202602393,1
U5486@DOM1,12,3,0,3,0.0,1.0,2,1,1,0,3,1,3,0,2.167222222222222,0,0.28047867933852055,1
U5487@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0.35369508869953176,1
U5494@DOM1,12,2,0,2,0.0,1.0,2,2,2,0,1,1,0,0,7.125555555555556,0,0.29197823321247374,1
U54@DOM1,12,86,0,86,0.0,1.0,1,1,1,0,86,2,42,0,8.58361111111111,0,0.014151341872975398,1
U5500@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0.3554538211039278,1
U5504@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
U550@DOM1,12,2,0,2,0.0,1.0,1,1,1,0,2,1,2,0,0.9913888888888888,0,0.311624550945623,1
U5513@DOM1,12,2,0,2,0.0,1.0,1,2,1,0,2,2,1,0,0.0027777777777777,0,0.3199684684339651,1
U5519@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
U551@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
U5521@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
U5523@DOM1,12,8,0,8,0.0,1.0,2,3,1,0,8,2,4,0,3.5275,0,0.26967158787010986,1
U5524@DOM1,12,5,0,5,0.0,1.0,4,2,2,0,4,2,3,0,4.674444444444444,0,0.3091420092550849,1
U5525@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
U5527@DOM1,12,4,0,4,0.0,1.0,3,2,2,0,3,2,1,0,6.064722222222223,0,0.33419445900754435,1
U552@DOM1,12,2,0,2,0.0,1.0,2,1,2,0,1,2,1,0,6.397777777777778,0,0.3084502672393923,1
U5530@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0.3554538211039278,1
U5531@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
U5535@DOM1,12,3,0,3,0.0,1.0,3,2,2,0,2,2,1,0,6.380555555555556,0,0.33102667243301825,1
U5536@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0.35369508869953176,1
U5537@DOM1,12,6,0,6,0.0,1.0,5,3,1,0,6,2,3,0,7.775,0,0.2679920254348544,1
U5538@DOM1,12,3,0,3,0.0,1.0,3,3,1,0,3,1,0,0,3.7472222222222222,0,0.29891529481845186,1
U5539@DOM1,12,4,0,4,0.0,1.0,3,4,1,0,4,3,1,1,4.146111111111111,0,0.20906220901889083,1
U553@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,1,0,0,2.503055555555556,0,0.33330107220697586,1
U5540@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
U5541@DOM1,12,3,0,3,0.0,1.0,3,2,2,0,2,2,1,0,0.4991666666666666,0,0.32047996643715077,1
U5543@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
U5544@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0.3554538211039278,1
U5548@DOM1,12,4,0,4,0.0,1.0,2,2,1,0,4,2,3,0,3.9161111111111113,0,0.33526731245165947,1
U554@DOM1,12,2,0,2,0.0,1.0,2,1,2,0,1,2,1,0,0.1063888888888889,0,0.3059918735028743,1
U5550@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,1,2,0,0.295,0,0.31504861336980183,1
U5552@DOM1,12,2,0,2,0.0,1.0,2,2,2,0,1,1,0,0,0.0019444444444444,0,0.30068663664366385,1
U5554@DOM1,12,3,0,3,0.0,1.0,3,1,2,0,2,2,2,0,0.1547222222222222,0,0.2949205735140435,1
U5559@DOM1,12,3,0,3,0.0,1.0,3,3,1,0,3,2,1,0,7.087222222222223,0,0.3289479975985578,1
U555@DOM1,12,7,0,7,0.0,1.0,6,6,2,0,5,2,2,0,5.223333333333334,0,0.225567314404025,1
U5560@DOM1,12,3,0,3,0.0,1.0,2,2,1,0,3,2,2,0,6.4825,0,0.34736274778478454,1
U5564@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
U5565@DOM1,12,3,0,3,0.0,1.0,3,3,1,0,3,2,1,0,6.756666666666667,0,0.3293961884424844,1
U5567@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,2,1,0,1.6405555555555555,0,0.3450344322501852,1
U5568@DOM1,12,3,0,3,0.0,1.0,3,2,1,0,3,2,2,0,3.4494444444444445,0,0.3388964583109431,1
U5569@DOM1,12,2,0,2,0.0,1.0,2,2,2,0,1,1,0,0,4.011111111111111,0,0.30889319793015757,1
U5570@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0.3554538211039278,1
U5572@DOM1,12,2,0,2,0.0,1.0,1,1,1,0,0,1,0,0,0.0136111111111111,0,0.3366703574572645,1
U5573@DOM1,12,2,0,2,0.0,1.0,2,1,1,0,0,1,0,0,0.0422222222222222,0,0.317913865563871,1
U5575@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
