time,rule,severity,user,computer,detail
1093871,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C529,"Velocity: 10, Destinations: 20"
1093901,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C586,"Velocity: 11, Destinations: 20"
1093918,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C529,"Velocity: 12, Destinations: 20"
1093923,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C529,"Velocity: 13, Destinations: 20"
1093925,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C529,"Velocity: 14, Destinations: 20"
1094005,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C529,"Velocity: 15, Destinations: 20"
1094036,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C529,"Velocity: 16, Destinations: 20"
1094039,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C529,"Velocity: 17, Destinations: 20"
1094042,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C529,"Velocity: 18, Destinations: 20"
1094047,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C529,"Velocity: 19, Destinations: 20"
1094095,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C529,"Velocity: 20, Destinations: 20"
1094097,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C529,"Velocity: 21, Destinations: 20"
1094098,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C529,"Velocity: 22, Destinations: 20"
1094113,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C529,"Velocity: 23, Destinations: 20"
1094114,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C586,"Velocity: 24, Destinations: 20"
1094123,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C529,"Velocity: 25, Destinations: 20"
1094138,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C793,"Velocity: 26, Destinations: 20"
1094559,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C612,"Velocity: 23, Destinations: 20"
1094559,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C586,"Velocity: 24, Destinations: 20"
1094588,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C467,"Velocity: 25, Destinations: 20"
1094801,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C1065,"Velocity: 26, Destinations: 20"
1094852,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C457,"Velocity: 27, Destinations: 20"
1095086,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,TGT,"Velocity: 28, Destinations: 20"
1097579,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C625,"Velocity: 19, Destinations: 20"
1098147,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C612,"Velocity: 8, Destinations: 20"
1103994,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C457,"Velocity: 2, Destinations: 20"
1103996,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C586,"Velocity: 3, Destinations: 20"
1113331,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C528,"Velocity: 2, Destinations: 20"
1114968,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C528,"Velocity: 2, Destinations: 20"
1116727,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C457,"Velocity: 3, Destinations: 20"
1116991,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C528,"Velocity: 3, Destinations: 20"
1132921,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C1640,"Velocity: 2, Destinations: 20"
1132962,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C1065,"Velocity: 3, Destinations: 20"
1137451,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C625,"Velocity: 2, Destinations: 20"
1137455,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C457,"Velocity: 3, Destinations: 20"
1139092,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C528,"Velocity: 4, Destinations: 20"
1139800,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C529,"Velocity: 5, Destinations: 20"
1144973,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C528,"Velocity: 2, Destinations: 20"
1145562,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C1065,"Velocity: 3, Destinations: 20"
1145566,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C528,"Velocity: 4, Destinations: 20"
1146446,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C528,"Velocity: 5, Destinations: 20"
1146446,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C528,"Velocity: 6, Destinations: 20"
1148005,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C11178,"Velocity: 6, Destinations: 20"
1148207,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C612,"Velocity: 7, Destinations: 20"
1151274,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C529,"Velocity: 3, Destinations: 20"
1152525,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C11178,"Velocity: 2, Destinations: 20"
1154399,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C457,"Velocity: 3, Destinations: 20"
1155128,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C528,"Velocity: 3, Destinations: 20"
1155130,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C14319,"Velocity: 4, Destinations: 20"
1155130,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C528,"Velocity: 5, Destinations: 20"
1155145,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C14319,"Velocity: 6, Destinations: 20"
1156425,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C11178,"Velocity: 6, Destinations: 20"
1156548,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C528,"Velocity: 7, Destinations: 20"
1156551,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C625,"Velocity: 8, Destinations: 20"
1156825,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C1065,"Velocity: 9, Destinations: 20"
1156845,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C467,"Velocity: 10, Destinations: 20"
1158387,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C13992,"Velocity: 10, Destinations: 20"
1158410,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C528,"Velocity: 11, Destinations: 20"
1158413,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C529,"Velocity: 12, Destinations: 20"
1159031,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C13992,"Velocity: 9, Destinations: 20"
1159615,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C11178,"Velocity: 10, Destinations: 20"
1159653,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C457,"Velocity: 11, Destinations: 20"
1159727,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C2327,"Velocity: 12, Destinations: 20"
1161249,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C612,"Velocity: 8, Destinations: 20"
1163120,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C528,"Velocity: 5, Destinations: 20"
1166107,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C612,"Velocity: 2, Destinations: 20"
1166107,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C612,"Velocity: 3, Destinations: 20"
1166727,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C612,"Velocity: 3, Destinations: 20"
1168189,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C457,"Velocity: 4, Destinations: 20"
1170695,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C457,"Velocity: 2, Destinations: 20"
1171199,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C625,"Velocity: 3, Destinations: 20"
1172535,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C529,"Velocity: 3, Destinations: 20"
1192766,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C457,"Velocity: 2, Destinations: 20"
1199135,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C457,"Velocity: 2, Destinations: 20"
1200158,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C528,"Velocity: 3, Destinations: 20"
1203731,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C528,"Velocity: 2, Destinations: 20"
1204681,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C457,"Velocity: 2, Destinations: 20"
1205447,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C528,"Velocity: 3, Destinations: 20"
1211703,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C1640,"Velocity: 2, Destinations: 20"
1223526,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C528,"Velocity: 2, Destinations: 20"
1223526,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C528,"Velocity: 3, Destinations: 20"
1224387,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C528,"Velocity: 4, Destinations: 20"
1236418,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C1065,"Velocity: 2, Destinations: 20"
1238109,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C529,"Velocity: 3, Destinations: 20"
1238113,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C457,"Velocity: 4, Destinations: 20"
1238115,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C793,"Velocity: 5, Destinations: 20"
1238413,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C1065,"Velocity: 6, Destinations: 20"
1254151,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C457,"Velocity: 2, Destinations: 20"
1255368,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C11178,"Velocity: 3, Destinations: 20"
1255809,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C21814,"Velocity: 4, Destinations: 20"
1255815,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C586,"Velocity: 5, Destinations: 20"
1255826,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C457,"Velocity: 6, Destinations: 20"
1255836,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C586,"Velocity: 7, Destinations: 20"
1260709,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C1640,"Velocity: 2, Destinations: 20"
1262767,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C625,"Velocity: 3, Destinations: 20"
1266445,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C467,"Velocity: 2, Destinations: 20"
1266881,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C528,"Velocity: 3, Destinations: 20"
1267080,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C2106,"Velocity: 4, Destinations: 20"
1268873,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C457,"Velocity: 5, Destinations: 20"
1268895,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C612,"Velocity: 6, Destinations: 20"
1269108,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C612,"Velocity: 7, Destinations: 20"
1272439,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C457,"Velocity: 4, Destinations: 20"
1272503,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C2106,"Velocity: 3, Destinations: 20"
1275986,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C529,"Velocity: 3, Destinations: 20"
1276044,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C625,"Velocity: 3, Destinations: 20"
1276048,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C2106,"Velocity: 4, Destinations: 20"
1278560,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C625,"Velocity: 4, Destinations: 20"
1278606,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C625,"Velocity: 5, Destinations: 20"
1279412,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C2327,"Velocity: 6, Destinations: 20"
1290260,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C625,"Velocity: 2, Destinations: 20"
1295114,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C457,"Velocity: 2, Destinations: 20"
1061781,Anomalously Clean Authentication at Scale,MEDIUM,U453@DOM1,C612,"Velocity: 2, Destinations: 23"
1063246,Anomalously Clean Authentication at Scale,MEDIUM,U453@DOM1,C528,"Velocity: 3, Destinations: 23"
1063520,Anomalously Clean Authentication at Scale,MEDIUM,U453@DOM1,C586,"Velocity: 4, Destinations: 23"
1064806,Anomalously Clean Authentication at Scale,MEDIUM,U453@DOM1,C1832,"Velocity: 5, Destinations: 23"
1066788,Anomalously Clean Authentication at Scale,MEDIUM,U453@DOM1,C1015,"Velocity: 4, Destinations: 23"
1067941,Anomalously Clean Authentication at Scale,MEDIUM,U453@DOM1,C1152,"Velocity: 3, Destinations: 23"
1068321,Anomalously Clean Authentication at Scale,MEDIUM,U453@DOM1,C92,"Velocity: 4, Destinations: 23"
1069161,Anomalously Clean Authentication at Scale,MEDIUM,U453@DOM1,C528,"Velocity: 4, Destinations: 23"
1069788,Anomalously Clean Authentication at Scale,MEDIUM,U453@DOM1,C1644,"Velocity: 5, Destinations: 23"
1070683,Anomalously Clean Authentication at Scale,MEDIUM,U453@DOM1,C464,"Velocity: 5, Destinations: 23"
1070832,Anomalously Clean Authentication at Scale,MEDIUM,U453@DOM1,C423,"Velocity: 6, Destinations: 23"
1071192,Anomalously Clean Authentication at Scale,MEDIUM,U453@DOM1,C423,"Velocity: 7, Destinations: 23"
1071221,Anomalously Clean Authentication at Scale,MEDIUM,U453@DOM1,C464,"Velocity: 8, Destinations: 23"
1074644,Anomalously Clean Authentication at Scale,MEDIUM,U453@DOM1,C1,"Velocity: 3, Destinations: 23"
1075726,Anomalously Clean Authentication at Scale,MEDIUM,U453@DOM1,C1191,"Velocity: 2, Destinations: 23"
1076175,Anomalously Clean Authentication at Scale,MEDIUM,U453@DOM1,C423,"Velocity: 3, Destinations: 23"
1076264,Anomalously Clean Authentication at Scale,MEDIUM,U453@DOM1,C1644,"Velocity: 4, Destinations: 23"
1076278,Anomalously Clean Authentication at Scale,MEDIUM,U453@DOM1,C1152,"Velocity: 5, Destinations: 23"
1077358,Anomalously Clean Authentication at Scale,MEDIUM,U453@DOM1,C1152,"Velocity: 6, Destinations: 23"
1078921,Anomalously Clean Authentication at Scale,MEDIUM,U453@DOM1,C1152,"Velocity: 6, Destinations: 23"
1078949,Anomalously Clean Authentication at Scale,MEDIUM,U453@DOM1,C36,"Velocity: 7, Destinations: 23"
1079473,Anomalously Clean Authentication at Scale,MEDIUM,U453@DOM1,C92,"Velocity: 7, Destinations: 23"
1080393,Anomalously Clean Authentication at Scale,MEDIUM,U453@DOM1,C464,"Velocity: 5, Destinations: 23"
1080418,Anomalously Clean Authentication at Scale,MEDIUM,U453@DOM1,C1152,"Velocity: 6, Destinations: 23"
1081664,Anomalously Clean Authentication at Scale,MEDIUM,U453@DOM1,C1191,"Velocity: 6, Destinations: 23"
1085063,Anomalously Clean Authentication at Scale,MEDIUM,U453@DOM1,C36,"Velocity: 2, Destinations: 23"
1085215,Anomalously Clean Authentication at Scale,MEDIUM,U453@DOM1,C612,"Velocity: 3, Destinations: 23"
1086143,Anomalously Clean Authentication at Scale,MEDIUM,U453@DOM1,C464,"Velocity: 3, Destinations: 23"
1086153,Anomalously Clean Authentication at Scale,MEDIUM,U453@DOM1,C464,"Velocity: 4, Destinations: 23"
1087586,Anomalously Clean Authentication at Scale,MEDIUM,U453@DOM1,C612,"Velocity: 5, Destinations: 23"
1088504,Anomalously Clean Authentication at Scale,MEDIUM,U453@DOM1,C1191,"Velocity: 6, Destinations: 23"
1089912,Anomalously Clean Authentication at Scale,MEDIUM,U453@DOM1,C423,"Velocity: 3, Destinations: 23"
1090124,Anomalously Clean Authentication at Scale,MEDIUM,U453@DOM1,C1191,"Velocity: 4, Destinations: 23"
1090649,Anomalously Clean Authentication at Scale,MEDIUM,U453@DOM1,C464,"Velocity: 5, Destinations: 23"
1090659,Anomalously Clean Authentication at Scale,MEDIUM,U453@DOM1,C464,"Velocity: 6, Destinations: 23"
1090817,Anomalously Clean Authentication at Scale,MEDIUM,U453@DOM1,C529,"Velocity: 7, Destinations: 23"
1090931,Anomalously Clean Authentication at Scale,MEDIUM,U453@DOM1,C423,"Velocity: 8, Destinations: 23"
1091725,Anomalously Clean Authentication at Scale,MEDIUM,U453@DOM1,C464,"Velocity: 8, Destinations: 23"
1092285,Anomalously Clean Authentication at Scale,MEDIUM,U453@DOM1,C1644,"Velocity: 8, Destinations: 23"
1092639,Anomalously Clean Authentication at Scale,MEDIUM,U453@DOM1,C464,"Velocity: 9, Destinations: 23"
1093353,Anomalously Clean Authentication at Scale,MEDIUM,U453@DOM1,C464,"Velocity: 10, Destinations: 23"
1093693,Anomalously Clean Authentication at Scale,MEDIUM,U453@DOM1,C423,"Velocity: 10, Destinations: 23"
1094804,Anomalously Clean Authentication at Scale,MEDIUM,U453@DOM1,C1644,"Velocity: 6, Destinations: 23"
1094893,Anomalously Clean Authentication at Scale,MEDIUM,U453@DOM1,C467,"Velocity: 7, Destinations: 23"
1095865,Anomalously Clean Authentication at Scale,MEDIUM,U453@DOM1,C464,"Velocity: 7, Destinations: 23"
1097324,Anomalously Clean Authentication at Scale,MEDIUM,U453@DOM1,C1644,"Velocity: 4, Destinations: 23"
1098033,Anomalously Clean Authentication at Scale,MEDIUM,U453@DOM1,C36,"Velocity: 5, Destinations: 23"
1100022,Anomalously Clean Authentication at Scale,MEDIUM,U453@DOM1,C1,"Velocity: 3, Destinations: 23"
1102725,Anomalously Clean Authentication at Scale,MEDIUM,U453@DOM1,C1644,"Velocity: 2, Destinations: 23"
1103439,Anomalously Clean Authentication at Scale,MEDIUM,U453@DOM1,C464,"Velocity: 3, Destinations: 23"
1105243,Anomalously Clean Authentication at Scale,MEDIUM,U453@DOM1,C1191,"Velocity: 3, Destinations: 23"
1106610,Anomalously Clean Authentication at Scale,MEDIUM,U453@DOM1,C612,"Velocity: 3, Destinations: 23"
1107046,Anomalously Clean Authentication at Scale,MEDIUM,U453@DOM1,C1,"Velocity: 3, Destinations: 23"
1107579,Anomalously Clean Authentication at Scale,MEDIUM,U453@DOM1,C36,"Velocity: 4, Destinations: 23"
1108989,Anomalously Clean Authentication at Scale,MEDIUM,U453@DOM1,C423,"Velocity: 4, Destinations: 23"
1109350,Anomalously Clean Authentication at Scale,MEDIUM,U453@DOM1,C92,"Velocity: 5, Destinations: 23"
1109530,Anomalously Clean Authentication at Scale,MEDIUM,U453@DOM1,C528,"Velocity: 6, Destinations: 23"
1152500,Anomalously Clean Authentication at Scale,MEDIUM,U453@DOM1,C457,"Velocity: 2, Destinations: 23"
1155736,Anomalously Clean Authentication at Scale,MEDIUM,U453@DOM1,C423,"Velocity: 3, Destinations: 23"
1158741,Anomalously Clean Authentication at Scale,MEDIUM,U453@DOM1,C612,"Velocity: 2, Destinations: 23"
1158864,Anomalously Clean Authentication at Scale,MEDIUM,U453@DOM1,C1015,"Velocity: 3, Destinations: 23"
1158920,Anomalously Clean Authentication at Scale,MEDIUM,U453@DOM1,C1015,"Velocity: 4, Destinations: 23"
1158986,Anomalously Clean Authentication at Scale,MEDIUM,U453@DOM1,C1015,"Velocity: 5, Destinations: 23"
1159267,Anomalously Clean Authentication at Scale,MEDIUM,U453@DOM1,C612,"Velocity: 6, Destinations: 23"
1159309,Anomalously Clean Authentication at Scale,MEDIUM,U453@DOM1,C3758,"Velocity: 7, Destinations: 23"
1161512,Anomalously Clean Authentication at Scale,MEDIUM,U453@DOM1,C1065,"Velocity: 7, Destinations: 23"
1162726,Anomalously Clean Authentication at Scale,MEDIUM,U453@DOM1,C1065,"Velocity: 4, Destinations: 23"
1165786,Anomalously Clean Authentication at Scale,MEDIUM,U453@DOM1,C457,"Velocity: 2, Destinations: 23"
1169217,Anomalously Clean Authentication at Scale,MEDIUM,U453@DOM1,C1191,"Velocity: 2, Destinations: 23"
1172639,Anomalously Clean Authentication at Scale,MEDIUM,U453@DOM1,C651,"Velocity: 2, Destinations: 23"
1173250,Anomalously Clean Authentication at Scale,MEDIUM,U453@DOM1,C1015,"Velocity: 2, Destinations: 23"
1173986,Anomalously Clean Authentication at Scale,MEDIUM,U453@DOM1,C1015,"Velocity: 3, Destinations: 23"
1175382,Anomalously Clean Authentication at Scale,MEDIUM,U453@DOM1,C1015,"Velocity: 4, Destinations: 23"
1176383,Anomalously Clean Authentication at Scale,MEDIUM,U453@DOM1,C1065,"Velocity: 4, Destinations: 23"
1176384,Anomalously Clean Authentication at Scale,MEDIUM,U453@DOM1,C1065,"Velocity: 5, Destinations: 23"
1176506,Anomalously Clean Authentication at Scale,MEDIUM,U453@DOM1,C1015,"Velocity: 6, Destinations: 23"
